Community,Node,type,country,neighbor_count,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Suspicion rate
19,Jared Martinez,person,Country_271835,2.0,1,1,0.7629,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,22.00%
19,Mar del Norte Ferry,company,Country_271835,2.0,1,1,0.83346178,2,2,0,0,0,2,1,0,1,0,0,0,0,0,0,34.33%
19,Joseph Smith,person,Country_271835,4.0,2,2,0.39895,4,4,2,0,2,0,0,1,1,2,0,0,0,0,0,22.00%
19,HMAS,vessel,Unknown,5.0,0,5,0.856025128,5,5,1,0,4,0,0,0,0,3,1,0,1,0,0,48.50%
19,Fresh On Time Seafood,Uncategorized,Unknown,7.0,4,5,0.8499583300000001,7,9,0,1,0,8,0,4,4,1,0,0,0,0,0,28.17%
19,112156579,organization,Unknown,2.0,0,2,0.9161974,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,60.83%
19,Laura Joseph,person,Country_144251,7.0,3,6,0.8668015611111111,7,9,0,6,3,0,0,3,3,3,0,0,0,0,0,32.67%
19,Michael Bullock,person,Country_271835,2.0,1,1,0.853698515,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,22.00%
19,5865,organization,Unknown,4.0,4,0,0.8691740749999999,4,4,0,4,0,0,0,2,1,1,0,0,0,0,0,50.17%
19,1354,organization,Unknown,10.0,6,8,0.7796587835714286,10,14,3,10,1,0,0,8,3,2,0,0,1,0,0,34.33%
19,Playa de la Felicidad NV,Uncategorized,Unknown,6.0,4,2,0.853741465,6,6,1,0,1,4,0,3,2,0,0,1,0,0,0,21.72%
19,Pontus Navigation Corp,Uncategorized,Unknown,5.0,5,1,0.8446452099999999,5,6,0,0,0,6,1,0,3,2,0,0,0,0,0,28.17%
19,Traci Shields,person,Country_271835,5.0,1,4,0.5545599999999999,5,5,0,0,4,1,1,0,0,4,0,0,0,0,0,32.67%
19,Triton Navigation Corp,Uncategorized,Unknown,6.0,6,1,0.8449617371428572,6,7,0,0,0,7,2,0,3,2,0,0,0,0,0,28.17%
19,John Jensen,person,Helixia,2.0,0,2,0.8996181999999999,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,48.50%
19,Thai Union Seafood,Uncategorized,Unknown,7.0,7,1,0.8678786475,7,8,0,8,0,0,0,3,1,4,0,0,0,0,0,34.33%
19,Sp,Uncategorized,Unknown,13.0,0,13,0.8980328323076924,13,13,2,11,0,0,2,6,1,3,0,1,0,0,0,48.22%
19,Blue Bay,Uncategorized,Unknown,2.0,0,2,0.812396985,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,60.83%
19,1518,organization,Unknown,3.0,0,3,0.8838302666666668,3,3,1,1,0,1,0,2,0,0,1,0,0,0,0,48.50%
19,88651,organization,Unknown,1.0,1,0,0.9061913,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,66.00%
19,601882545,organization,Unknown,2.0,0,2,0.87010075,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,60.83%
19,825,organization,Unknown,3.0,3,0,0.8362615999999999,3,3,0,3,0,0,0,2,1,0,0,0,0,0,0,50.17%
19,54726,organization,Unknown,2.0,0,2,0.8192109000000001,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,60.83%
19,401289940,organization,Unknown,3.0,0,3,0.8887555333333333,3,3,3,0,0,0,0,0,1,2,0,0,0,0,0,54.67%
19,Navigation Corp,Uncategorized,Unknown,4.0,2,2,0.8504920925,4,4,0,0,0,4,2,0,2,0,0,0,0,0,0,34.33%
19,Baha de Coral OJSC Marine,company,Country_271835,4.0,1,3,0.855913225,4,4,0,0,0,4,1,0,3,0,0,0,0,0,0,45.00%
19,Malawi Rift  Holdings Navigation,company,Country_271835,3.0,0,3,0.8250295866666666,3,3,0,0,0,3,1,0,2,0,0,0,0,0,0,60.83%
19,Bribes Exchange Smuggling Contraband,Uncategorized,Unknown,2.0,2,0,0.88331988,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,50.17%
19,Officer Pleads Guilty,Uncategorized,Unknown,3.0,3,0,0.7917929333333333,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,50.17%
19,803490608,organization,Unknown,3.0,1,2,0.8503841866666666,3,3,0,0,0,3,0,1,2,0,0,0,0,0,0,45.00%
19,982519647,organization,Unknown,8.0,3,6,0.8690195811111111,8,9,0,6,0,3,0,5,3,1,0,0,0,0,0,45.00%
19,884332,organization,Unknown,7.0,0,7,0.8252957785714284,7,7,0,7,0,0,1,2,1,3,0,0,0,0,0,60.83%
19,Spanish Red Snapper GmbH Shipping,Uncategorized,Unknown,2.0,2,0,0.8198287500000001,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,50.17%
19,534,organization,Unknown,6.0,0,6,0.8405523550000001,6,6,0,0,0,6,0,2,4,0,0,0,0,0,0,60.83%
19,Artemovâs Ava Petroleum,Uncategorized,Unknown,2.0,2,0,0.84980353,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,44.00%
19,Austin Welch,person,Country_271835,8.0,6,3,0.8687772222222221,8,9,2,4,3,0,0,3,3,3,0,0,0,0,0,22.00%
19,7480,organization,Unknown,3.0,0,3,0.8296080433333334,3,3,0,0,0,3,1,1,0,0,1,0,0,0,0,48.50%
19,579919,organization,Unknown,2.0,0,2,0.823559555,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,60.83%
19,4843b052-8f18-4298-9464-d780feb5ddad,location,Unknown,3.0,3,0,0.8718431666666667,3,3,1,0,0,2,0,0,0,0,2,1,0,0,0,37.83%
19,52193,organization,Unknown,9.0,8,7,0.7803468920000002,9,15,2,13,0,0,0,3,4,8,0,0,0,0,0,34.33%
19,8980454,organization,Unknown,4.0,3,1,0.8745373399999999,4,4,3,0,0,1,0,2,0,2,0,0,0,0,0,28.17%
19,81,organization,Unknown,18.0,13,7,0.8026897590000001,18,20,9,0,0,11,0,11,6,1,2,0,0,0,0,15.83%
19,64338295,organization,Unknown,5.0,5,1,0.9041266266666668,5,6,4,2,0,0,0,4,0,0,2,0,0,0,0,22.00%
19,Montrose,vessel,Unknown,2.0,2,0,0.84402992,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,37.83%
19,American,Uncategorized,Unknown,13.0,4,9,0.7350423707692306,13,13,3,5,2,3,3,6,2,1,0,1,0,0,0,32.38%
19,826273,organization,Unknown,6.0,1,5,0.8530771583333334,6,6,0,0,0,6,0,2,3,0,0,1,0,0,0,32.38%
19,c9b9c344-98ec-40b8-af05-8528e5d82534,location,Unknown,7.0,2,5,0.8357106014285715,7,7,2,4,1,0,0,5,1,0,1,0,0,0,0,32.67%
19,87940,organization,Unknown,6.0,6,0,0.9125175333333332,6,6,6,0,0,0,0,3,3,0,0,0,0,0,0,50.17%
19,Selena Building,Uncategorized,Unknown,6.0,5,1,0.930508545,6,6,6,0,0,0,0,4,2,0,0,0,0,0,0,34.33%
19,USS,vessel,Unknown,7.0,2,5,0.8400793071428572,7,7,2,1,4,0,0,1,0,2,1,0,3,0,0,32.67%
19,Ht Shipping,Uncategorized,Unknown,23.0,8,18,0.8176127873076923,23,26,9,17,0,0,0,12,8,6,0,0,0,0,0,45.00%
19,SSN,vessel,Unknown,7.0,6,1,0.8721937871428571,7,7,1,0,6,0,0,0,0,3,2,0,2,0,0,22.00%
19,Michelle Singh,person,Country_271835,7.0,5,2,0.8733614871428573,7,7,0,0,7,0,0,0,0,2,2,0,3,0,0,22.00%
19,dec44f58-94b0-4070-bfb3-1e13ef308ec3,location,Unknown,9.0,2,7,0.8925439899999998,9,9,1,0,7,1,1,0,0,4,2,0,2,0,0,32.67%
19,Ryabikova,Uncategorized,Unknown,2.0,2,0,0.896151155,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,44.00%
19,âŠâ,Uncategorized,Unknown,3.0,3,0,0.8368455766666667,3,3,1,1,0,1,0,0,0,2,0,0,0,0,1,44.00%
19,Joseph Griffin,person,Country_271835,2.0,1,1,0.8522652399999999,2,2,0,1,1,0,0,0,1,1,0,0,0,0,0,22.00%
19,d0123474-8425-4ab0-90d5-175920158638,location,Unknown,18.0,5,13,0.8754257444444443,18,18,2,3,9,4,1,6,0,4,2,1,4,0,0,32.67%
19,6c7a8222-efc7-41a6-809a-043b091ae04a,location,Unknown,6.0,2,4,0.8556913500000002,6,6,1,1,2,2,1,3,0,1,1,0,0,0,0,32.67%
19,Leslie Williams,person,Country_271835,2.0,2,0,0.9040423,2,2,2,0,0,0,1,0,0,0,1,0,0,0,0,37.83%
19,589,organization,Unknown,7.0,4,3,0.8898253357142857,7,7,5,0,2,0,1,2,4,0,0,0,0,0,0,34.33%
19,Tyler Palmer,person,Country_271835,8.0,8,0,0.90696823,8,8,1,0,7,0,0,0,0,3,2,0,3,0,0,37.83%
19,3009706,organization,Unknown,2.0,2,0,0.83467705,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,50.17%
19,William Bradley,person,Country_271835,7.0,1,6,0.8628101757142856,7,7,0,0,6,1,0,0,1,3,2,0,1,0,0,32.67%
19,Shellfish Chile SA,Uncategorized,Unknown,6.0,4,2,0.8556400633333333,6,6,1,2,0,3,1,2,1,0,1,0,1,0,0,22.00%
19,927244,organization,Unknown,2.0,2,0,0.86504998,2,2,0,1,0,1,0,0,1,0,1,0,0,0,0,37.83%
19,Innovative,Uncategorized,Unknown,11.0,2,9,0.8753268272727271,11,11,6,1,2,2,0,4,5,1,1,0,0,0,0,26.50%
19,Dale Warner,person,Country_271835,2.0,1,1,0.836057585,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,22.00%
19,435978092,organization,Unknown,4.0,4,0,0.8432208875,4,4,0,4,0,0,0,3,1,0,0,0,0,0,0,50.17%
19,951,organization,Unknown,3.0,0,3,0.8539001933333333,3,3,0,3,0,0,0,2,0,1,0,0,0,0,0,60.83%
19,2198,organization,Unknown,17.0,6,12,0.887636041111111,17,18,7,7,2,2,2,8,4,4,0,0,0,0,0,38.83%
19,Shipping Corp,Uncategorized,Unknown,6.0,6,0,0.86370315,6,6,0,0,0,6,0,5,1,0,0,0,0,0,0,50.17%
19,464454263,organization,Unknown,16.0,13,5,0.7821623483333333,16,18,5,0,0,13,0,7,8,3,0,0,0,0,0,28.17%
19,Intrepid Navigators,Uncategorized,Unknown,9.0,9,2,0.8484125336363636,9,11,0,0,0,11,0,7,3,1,0,0,0,0,0,28.17%
19,Energotrade Plus,Uncategorized,Unknown,5.0,5,0,0.8840038339999999,5,5,0,0,0,5,0,4,1,0,0,0,0,0,0,50.17%
19,2056,organization,Unknown,1.0,0,1,0.83264774,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,76.67%
19,451,organization,Unknown,2.0,2,0,0.840884185,2,2,0,0,0,2,0,0,0,1,1,0,0,0,0,31.67%
19,911,organization,Unknown,4.0,4,0,0.9242465825,4,4,0,4,0,0,0,2,1,1,0,0,0,0,0,50.17%
19,Joy Anderson,person,Country_271835,4.0,3,1,0.8336443450000001,4,4,0,4,0,0,0,3,1,0,0,0,0,0,0,22.00%
19,Michael Frederick,person,Country_271835,3.0,3,0,0.9058457466666666,3,3,0,3,0,0,0,2,1,0,0,0,0,0,0,37.83%
19,4942,organization,Unknown,10.0,5,7,0.8595663025000001,10,12,3,6,0,3,0,1,7,4,0,0,0,0,0,38.83%
19,Sandra Martinez,person,Country_144251,12.0,9,8,0.8890089082352941,12,17,0,12,4,1,0,6,7,4,0,0,0,0,0,22.00%
19,Eva,Uncategorized,Unknown,14.0,5,11,0.87692113875,14,16,1,6,0,9,0,6,6,4,0,0,0,0,0,38.83%
19,544344,organization,Unknown,9.0,5,4,0.7169048633333334,9,9,3,6,0,0,0,6,1,2,0,0,0,0,0,28.17%
19,Orient,Uncategorized,Unknown,3.0,3,0,0.8203521666666665,3,3,0,2,1,0,0,2,1,0,0,0,0,0,0,50.17%
19,HMS Montrose,vessel,Unknown,7.0,4,3,0.821935092857143,7,7,3,3,0,1,0,1,1,0,3,0,2,0,0,22.00%
19,95219,organization,Unknown,3.0,3,0,0.8359839299999999,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,50.17%
19,Erica Hamilton,person,Marebak,30.0,17,19,0.8569662033333333,30,36,7,14,4,11,0,22,10,4,0,0,0,0,0,22.00%
20,Blue Lagoon Sailor Limited Liability Company Worldwide,Uncategorized,Unknown,4.0,2,2,0.870714875,4,4,2,1,1,0,1,1,0,1,0,0,0,0,1,18.50%
20,John Riley,person,Country_271835,1.0,1,0,0.9073835,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,37.83%
20,Mathew Taylor,person,Country_271835,8.0,3,6,0.90825821,8,9,1,3,3,2,0,2,0,3,2,2,0,0,0,16.83%
20,3328058,organization,Unknown,2.0,2,0,0.84873385,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,34.33%
20,2357762,organization,Unknown,4.0,2,2,0.8431122375,4,4,1,1,0,2,0,1,1,1,0,1,0,0,0,0.00%
20,Henry Lambert,person,Country_271835,6.0,6,0,0.950328275,6,6,0,0,3,3,0,1,1,3,0,1,0,0,0,22.00%
20,256659459,political_organization,Unknown,2.0,2,0,0.83789208,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,22.00%
20,7125,organization,Unknown,3.0,0,3,0.8552261,3,3,0,3,0,0,1,0,0,1,0,1,0,0,0,32.38%
20,Robert Schaefer,person,Country_271835,1.0,1,0,0.8209209,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,37.83%
20,34285153,organization,Unknown,2.0,0,2,0.8331677200000001,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,38.83%
20,5312744,organization,Unknown,2.0,0,2,0.91738777,2,2,0,2,0,0,0,0,1,0,0,0,0,0,1,45.00%
20,14525ad3-213a-406d-8e3e-64213f0be171,location,Unknown,2.0,2,0,0.8177326,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,22.00%
20,Teresa Gardner,person,Kethanor,2.0,0,2,0.837401375,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,32.67%
20,Susan Williamson,person,Country_271835,5.0,2,3,0.8753811599999999,5,5,0,2,3,0,0,1,1,3,0,0,0,0,0,16.83%
20,Gabriela Graham,person,Country_271835,2.0,1,1,0.85713452,2,2,0,0,1,1,0,0,1,0,0,0,1,0,0,6.17%
20,The Salty Dog CJSC,Uncategorized,Unknown,6.0,3,3,0.861722265,6,6,0,2,0,4,0,2,0,2,0,1,1,0,0,0.00%
20,9098,organization,Unknown,3.0,2,1,0.8861427733333332,3,3,0,0,2,1,1,1,1,0,0,0,0,0,0,18.50%
20,95743666,organization,Unknown,1.0,0,1,0.8565168,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,60.83%
20,Covid,Uncategorized,Unknown,3.0,1,2,0.812481,3,3,0,1,1,1,0,0,1,0,1,0,1,0,0,16.83%
20,d6d0741c-39d9-4b94-8b39-b5d2ad1669b9,location,Unknown,5.0,0,5,0.8523215860000001,5,5,0,4,1,0,0,0,0,3,1,1,0,0,0,32.67%
20,Paul Johnson,person,Country_271835,3.0,1,3,0.84576513,3,4,0,3,1,0,0,1,0,1,0,2,0,0,0,16.83%
20,Rickard shrimp,Uncategorized,Unknown,2.0,0,2,0.85817623,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,38.83%
20,Paul S.A. de C.V.,Uncategorized,Unknown,2.0,0,2,0.851570215,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,45.00%
20,777,organization,Unknown,1.0,1,0,0.90094924,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,50.17%
20,Food,Uncategorized,Unknown,3.0,0,3,0.8524147466666667,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,45.00%
20,86034444,organization,Unknown,1.0,0,1,0.8699345,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,54.67%
20,Lucas Williamson,person,Country_271835,2.0,0,2,0.8712143999999999,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,32.67%
20,Kevin Daniel,person,Country_271835,2.0,0,2,0.8511667700000001,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,32.67%
20,353149780,organization,Unknown,2.0,0,2,0.8390981150000001,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,38.83%
20,truck,vessel,Unknown,4.0,0,4,0.826086375,4,4,1,2,0,1,0,1,1,0,1,1,0,0,0,32.67%
20,Tamara Tyler,person,Country_271835,4.0,0,4,0.8625573125,4,4,0,0,3,1,0,0,0,3,0,1,0,0,0,32.67%
20,a691bc0a-cfdc-4b2a-a38e-efcd2799ecd1,location,Unknown,3.0,0,3,0.8563732466666667,3,3,0,3,0,0,0,1,1,1,0,0,0,0,0,32.67%
20,82207154,organization,Unknown,5.0,0,5,0.879676374,5,5,0,0,0,5,0,4,1,0,0,0,0,0,0,45.00%
20,Jammu & Kashmir ship,company,Country_663412,1.0,0,1,0.8725838,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60.83%
20,45620,organization,Unknown,1.0,0,1,0.8663976,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60.83%
20,Jeanne Mills,person,Country_907876,2.0,0,2,0.86718571,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,32.67%
20,Mark Norton,person,Puerto del Mar,2.0,0,2,0.8883634300000001,2,2,0,0,0,2,1,0,0,0,0,0,1,0,0,32.67%
20,88295922,organization,Unknown,2.0,0,2,0.8436062200000001,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,45.00%
20,32,organization,Unknown,2.0,0,2,0.8498758,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,38.83%
20,Ann Nelson,person,Country_907876,7.0,4,3,0.8553718585714286,7,7,1,0,5,1,0,1,0,5,0,0,0,1,0,6.17%
20,Joseph Newman,person,Country_271835,2.0,0,2,0.86531057,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,32.67%
20,Ryan Jones,person,Country_907876,3.0,1,3,0.861671005,3,4,0,0,4,0,0,0,0,4,0,0,0,0,0,16.83%
20,Talleyâs,vessel,Unknown,7.0,5,2,0.8591903771428572,7,7,0,0,2,5,0,4,1,1,1,0,0,0,0,6.17%
20,743225,organization,Unknown,14.0,5,9,0.859248165,14,14,1,6,2,5,0,3,7,2,1,0,1,0,0,10.67%
20,Tyler Anderson,person,Country_271835,6.0,6,0,0.8833573966666667,6,6,0,2,0,4,1,4,0,0,0,1,0,0,0,22.00%
20,1039,organization,Unknown,10.0,10,1,0.8624372227272729,10,11,0,4,0,7,2,3,1,3,1,1,0,0,0,0.00%
20,Ruben Fowler,person,Kethanor,11.0,5,6,0.8778121236363635,11,11,0,1,5,5,1,3,2,3,0,1,0,0,1,6.17%
20,3d009ee1-0d95-4516-802f-8a5110bde01e,location,Unknown,4.0,3,2,0.874355456,4,5,0,2,0,3,0,5,0,0,0,0,0,0,0,6.17%
20,3129,organization,Unknown,11.0,11,1,0.8731247291666668,11,12,1,0,0,11,0,8,1,0,2,1,0,0,0,0.00%
20,93865,organization,Unknown,4.0,4,0,0.8596185075,4,4,3,0,1,0,1,1,1,0,0,0,1,0,0,34.33%
20,William James,person,Country_271835,8.0,7,1,0.84257154,8,8,2,0,3,3,2,1,0,3,1,0,1,0,0,6.17%
20,Patrick Cannon,person,Country_11605,7.0,5,2,0.87144274,7,7,0,1,4,2,0,2,0,4,1,0,0,0,0,6.17%
20,Brittany Ryan,person,Country_271835,2.0,2,0,0.8691352,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,22.00%
20,49494,organization,Unknown,4.0,3,2,0.844858758,4,5,3,0,0,2,0,0,3,0,2,0,0,0,0,6.17%
20,60197861,organization,Unknown,3.0,3,1,0.8708061174999999,3,4,0,2,0,2,0,3,0,0,1,0,0,0,0,6.17%
20,6780,organization,Unknown,25.0,20,7,0.896048315925926,25,27,4,5,4,14,3,14,3,2,3,2,0,0,0,0.00%
20,23777,organization,Unknown,10.0,8,3,0.8683932490909091,10,11,0,3,0,8,0,10,0,0,0,1,0,0,0,5.88%
20,884648,organization,Unknown,7.0,6,2,0.85358902,7,8,6,0,1,1,0,5,1,1,1,0,0,0,0,0.00%
20,3896,organization,Unknown,20.0,4,16,0.7364023279999999,20,20,7,1,1,11,1,10,3,3,1,1,0,0,1,0.00%
20,Dry Creek S.p.A. Overseas,Uncategorized,Unknown,8.0,7,2,0.8813843544444445,8,9,7,1,1,0,1,3,1,2,2,0,0,0,0,0.00%
20,73704,organization,Unknown,5.0,1,5,0.8848521683333331,5,6,2,2,0,2,1,3,1,1,0,0,0,0,0,23.00%
20,Last,event,Unknown,9.0,5,4,0.8552921711111111,9,9,1,3,2,3,0,4,2,2,0,0,0,0,1,6.17%
20,19,vessel,Unknown,23.0,11,16,0.8581191948148148,23,27,7,3,2,15,5,8,4,7,2,0,0,1,0,16.83%
20,Mr. Joseph Johnson,person,Country_271835,4.0,4,0,0.9485524775,4,4,4,0,0,0,2,2,0,0,0,0,0,0,0,22.00%
20,1303,organization,Unknown,9.0,3,6,0.8614031833333333,9,9,0,0,0,9,0,4,2,0,2,1,0,0,0,4.22%
20,âseamountâ,Uncategorized,Unknown,2.0,2,0,0.91199062,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,34.33%
20,ae16dd9b-0271-4699-91bc-0ce6b69357c6,location,Unknown,10.0,5,5,0.8458689080000001,10,10,1,5,0,4,1,1,1,1,4,1,1,0,0,6.17%
20,53073557,organization,Unknown,4.0,0,4,0.8815051425,4,4,1,0,0,3,0,3,0,1,0,0,0,0,0,38.83%
20,âsuffered,Uncategorized,Unknown,2.0,1,1,0.888804945,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,18.50%
20,David Mcfarland,person,Country_907876,7.0,5,3,0.849190345,7,8,0,3,4,1,0,1,1,4,1,0,0,0,1,6.17%
20,âwidespreadâ,Uncategorized,Unknown,3.0,2,1,0.8796458966666666,3,3,0,3,0,0,0,1,0,1,0,0,0,0,1,18.50%
20,âhigh,event,Unknown,5.0,1,4,0.8966174819999999,5,5,0,3,0,2,0,2,2,1,0,0,0,0,0,16.83%
20,21724,organization,Unknown,3.0,0,3,0.8525101666666667,3,3,0,3,0,0,0,0,1,1,0,0,0,0,1,45.00%
20,LC,Uncategorized,Unknown,3.0,2,1,0.8422477666666667,3,3,3,0,0,0,0,1,0,0,2,0,0,0,0,6.17%
20,Romero Oyster NV Carriers,company,Islavaria,3.0,1,2,0.8586034499999999,3,3,0,0,2,1,0,1,1,1,0,0,0,0,0,29.17%
20,56126935,organization,Unknown,1.0,0,1,0.83132195,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,60.83%
20,Suzanne Reed,person,Country_271835,6.0,6,0,0.8530301466666668,6,6,0,0,4,2,0,0,0,4,1,0,1,0,0,22.00%
20,c2478e4c-2a8c-4d34-a5d5-fd46c66b5e67,location,Unknown,3.0,1,2,0.8254722000000001,3,3,0,0,0,3,0,0,0,2,0,0,1,0,0,16.83%
20,cd2685a2-fce5-49ee-8ca7-b9faa081d190,location,Unknown,4.0,1,4,0.8483115480000001,4,5,3,0,2,0,0,3,1,0,1,0,0,0,0,16.83%
20,Lauren Reynolds,person,Country_271835,6.0,5,2,0.8902615314285713,6,7,0,2,3,2,0,2,0,3,0,2,0,0,0,6.17%
20,67a59fab-710a-4992-b6d0-d581fd9dceba,location,Unknown,12.0,6,6,0.8602121774999999,12,12,8,0,0,4,1,4,4,0,2,0,1,0,0,6.17%
20,Daniel Vasquez,person,Country_271835,2.0,1,1,0.841024685,2,2,0,0,1,1,0,0,0,1,0,0,1,0,0,6.17%
20,28138,organization,Unknown,3.0,2,1,0.8420590333333333,3,3,0,3,0,0,0,0,1,1,1,0,0,0,0,6.17%
20,âsnitch,Uncategorized,Unknown,3.0,3,0,0.8421235133333332,3,3,0,3,0,0,0,1,0,1,1,0,0,0,0,22.00%
20,Chuan gou Company Overseas,Uncategorized,Unknown,4.0,2,2,0.837616085,4,4,1,3,0,0,0,1,2,0,0,0,0,0,1,18.50%
20,Miguel Fisher,person,Country_271835,4.0,1,3,0.8760077875,4,4,1,3,0,0,0,1,1,0,1,0,0,0,1,16.83%
20,86117,organization,Unknown,3.0,3,0,0.8426666166666666,3,3,1,1,1,0,0,2,0,0,0,0,0,0,1,34.33%
20,Months,event,Unknown,2.0,2,0,0.8338801499999999,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,22.00%
20,6242224,political_organization,Unknown,15.0,11,7,0.8647130211111111,15,18,0,11,0,7,0,3,2,10,2,0,1,0,0,6.17%
20,40974,organization,Unknown,4.0,1,3,0.8402732150000001,4,4,1,0,1,2,0,1,0,1,0,0,1,0,1,23.00%
21,458785,organization,Unknown,1.0,1,0,0.8722045,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,37.83%
21,650749,organization,Unknown,5.0,0,5,0.927743814,5,5,0,1,0,4,0,0,0,4,0,0,0,0,1,38.83%
21,49101570,political_organization,Unknown,2.0,1,1,0.880757835,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,6.17%
21,Robert Garcia,person,Country_271835,2.0,2,0,0.8693997499999999,2,2,0,0,2,0,0,1,0,0,0,1,0,0,0,22.00%
21,55301,organization,Unknown,2.0,0,2,0.8314884,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0,38.83%
21,Game Thiefâ,Uncategorized,Unknown,2.0,2,0,0.8690227150000001,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,28.17%
21,Ricky Holland,person,Country_271835,4.0,0,4,0.8433842925,4,4,0,0,3,1,0,0,0,3,0,0,0,0,1,32.67%
21,Lydia Day,person,Country_271835,3.0,2,1,0.8962964000000001,3,3,0,0,2,1,0,1,0,2,0,0,0,0,0,6.17%
21,Nichole Kline,person,Country_271835,4.0,4,0,0.8752620425,4,4,0,0,2,2,0,1,0,2,0,0,0,0,1,22.00%
21,Ryan Rich,person,Country_271835,3.0,3,0,0.8656605833333334,3,3,0,0,1,2,0,1,0,1,0,0,0,0,1,22.00%
21,Brian Stevens,person,Country_271835,2.0,0,2,0.91098755,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,32.67%
21,111856,organization,Unknown,2.0,0,2,0.8768120500000001,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,26.50%
21,700,organization,Unknown,12.0,1,12,0.8859336646153846,12,13,0,13,0,0,1,10,0,1,0,1,0,0,0,32.38%
21,9636,organization,Unknown,6.0,0,6,0.9038389283333332,6,6,0,5,0,1,0,5,0,0,0,1,0,0,0,32.38%
21,Debbie Kelley,person,Country_271835,3.0,0,4,0.8624851899999999,3,4,2,0,1,1,0,1,0,1,0,0,2,0,0,32.67%
21,Eric Hanson,person,Country_271835,2.0,3,0,0.8342644199999999,2,3,0,0,1,2,0,0,0,1,0,0,2,0,0,22.00%
21,df76b4cf-1019-4768-93cd-27122ef3bacc,location,Unknown,2.0,2,0,0.838620585,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,22.00%
21,9979944,organization,Unknown,10.0,1,11,0.8739878791666666,10,12,0,0,0,12,0,3,0,7,0,0,2,0,0,38.83%
21,William Fernandez,person,Nalakond,16.0,2,16,0.8879039400000001,16,18,2,1,7,8,0,8,1,7,0,0,2,0,0,16.83%
21,Lisa Ward,person,Nalakond,12.0,0,14,0.9099833085714284,12,14,0,0,6,8,0,5,1,6,0,0,2,0,0,32.67%
21,Rebecca Taylor,person,Country_271835,2.0,1,1,0.88245485,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,6.17%
